x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
month_mar,subscribed,0.09,classification,True,weighted F1,0.8338834128245893,0.8487375994657309,DecisionTreeClassifier()
month_mar,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
month_mar,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
month_mar,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
month_mar,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
month_mar,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
month_mar,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
month_mar,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
month_mar,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
month_mar,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
month_mar,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
month_mar,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
month_mar,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
month_mar,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
month_mar,marital_married,0.0,classification,True,weighted F1,0.5204,0.44747544770948106,DecisionTreeClassifier()
month_mar,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
month_mar,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
month_mar,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
month_mar,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
month_mar,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
month_mar,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
month_mar,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
month_mar,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
month_mar,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
month_mar,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
month_mar,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
month_mar,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_mar,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
month_mar,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
month_mar,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_mar,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
month_mar,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
month_mar,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
month_mar,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
month_mar,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
month_mar,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
month_mar,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
month_mar,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
month_mar,month_mar,1.0,predict_itself,True,,0.0,1.0,
month_mar,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
month_mar,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
month_mar,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
month_mar,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
month_mar,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
month_mar,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
month_mar,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
month_mar,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
month_mar,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
month_mar,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
month_mar,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
month_mar,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
month_may,age,0.0,regression,True,mean absolute error,8.334,8.46778773059846,DecisionTreeRegressor()
month_may,campaign,0.0,regression,True,mean absolute error,1.5188,1.7575257446250379,DecisionTreeRegressor()
month_may,pdays,0.0,regression,True,mean absolute error,34.3472,66.01005245735834,DecisionTreeRegressor()
month_may,previous,0.0,regression,True,mean absolute error,0.1646,0.2865487984006951,DecisionTreeRegressor()
month_may,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.427163802197058,DecisionTreeRegressor()
month_may,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5139975616621162,DecisionTreeRegressor()
month_may,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9856456473663155,DecisionTreeRegressor()
month_may,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.5801411407327777,DecisionTreeRegressor()
month_may,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,60.532821969330634,DecisionTreeRegressor()
month_may,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
month_may,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
month_may,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
month_may,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
month_may,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
month_may,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
month_may,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
month_may,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
month_may,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
month_may,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
month_may,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
month_may,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
month_may,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
month_may,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
month_may,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
month_may,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
month_may,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
month_may,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
month_may,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
month_may,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
month_may,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
month_may,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
month_may,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
month_may,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
month_may,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
month_may,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
month_may,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_may,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
month_may,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
month_may,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_may,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
month_may,contact_cellular,0.35,classification,True,weighted F1,0.5252,0.6926565360068162,DecisionTreeClassifier()
month_may,contact_telephone,0.35,classification,True,weighted F1,0.5252,0.6926565360068162,DecisionTreeClassifier()
month_may,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
month_may,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
month_may,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
month_may,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
month_may,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
month_may,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
month_may,month_may,1.0,predict_itself,True,,0.0,1.0,
month_may,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
month_may,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
month_may,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
month_may,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
month_may,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
month_may,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
month_may,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
month_may,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
month_may,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
month_may,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
month_may,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
month_nov,age,0.0,regression,True,mean absolute error,8.334,8.467978177322951,DecisionTreeRegressor()
month_nov,campaign,0.0,regression,True,mean absolute error,1.5188,1.7422643612348807,DecisionTreeRegressor()
month_nov,pdays,0.0,regression,True,mean absolute error,34.3472,66.25443717969924,DecisionTreeRegressor()
month_nov,previous,0.0,regression,True,mean absolute error,0.1646,0.2829090753903796,DecisionTreeRegressor()
month_nov,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4331299683643122,DecisionTreeRegressor()
month_nov,cons.price.idx,0.07,regression,True,mean absolute error,0.5086362000000009,0.4747804345438108,DecisionTreeRegressor()
month_nov,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9118269777358337,DecisionTreeRegressor()
month_nov,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6228569970993587,DecisionTreeRegressor()
month_nov,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.660510191174104,DecisionTreeRegressor()
month_nov,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
month_nov,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
month_nov,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
month_nov,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
month_nov,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
month_nov,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
month_nov,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
month_nov,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
month_nov,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
month_nov,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
month_nov,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
month_nov,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
month_nov,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
month_nov,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
month_nov,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
month_nov,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
month_nov,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
month_nov,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
month_nov,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
month_nov,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
month_nov,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
month_nov,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
month_nov,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
month_nov,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
month_nov,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
month_nov,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
month_nov,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_nov,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
month_nov,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
month_nov,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_nov,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
month_nov,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
month_nov,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
month_nov,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
month_nov,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
month_nov,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
month_nov,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
month_nov,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
month_nov,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
month_nov,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
month_nov,month_nov,1.0,predict_itself,True,,0.0,1.0,
month_nov,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
month_nov,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
month_nov,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
month_nov,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
month_nov,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
month_nov,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
month_nov,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
month_nov,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
month_nov,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
month_nov,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
month_oct,age,0.0,regression,True,mean absolute error,8.334,8.469029042990407,DecisionTreeRegressor()
month_oct,campaign,0.0,regression,True,mean absolute error,1.5188,1.751281507341105,DecisionTreeRegressor()
month_oct,pdays,0.0,regression,True,mean absolute error,34.3472,65.41795484950225,DecisionTreeRegressor()
month_oct,previous,0.0,regression,True,mean absolute error,0.1646,0.2821679675879537,DecisionTreeRegressor()
month_oct,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4061628476105386,DecisionTreeRegressor()
month_oct,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5084582976692977,DecisionTreeRegressor()
month_oct,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9065753107690924,DecisionTreeRegressor()
month_oct,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.5782573540383038,DecisionTreeRegressor()
month_oct,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,59.89074198987763,DecisionTreeRegressor()
month_oct,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
month_oct,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
month_oct,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
month_oct,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
month_oct,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
month_oct,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
month_oct,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
month_oct,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
month_oct,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
month_oct,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
month_oct,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
month_oct,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
month_oct,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
month_oct,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
month_oct,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
month_oct,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
month_oct,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
month_oct,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
month_oct,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
month_oct,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
month_oct,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
month_oct,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
month_oct,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
month_oct,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
month_oct,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
month_oct,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
month_oct,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_oct,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
month_oct,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
month_oct,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
month_oct,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
month_oct,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
month_oct,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
month_oct,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
month_oct,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
month_oct,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
month_oct,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
month_oct,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
month_oct,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
month_oct,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
month_oct,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
month_oct,month_oct,1.0,predict_itself,True,,0.0,1.0,
month_oct,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
month_oct,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
month_oct,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
month_oct,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
month_oct,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
month_oct,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
month_oct,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
month_oct,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
month_oct,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
month_sep,age,0.0,regression,True,mean absolute error,8.334,8.467914219451092,DecisionTreeRegressor()
month_sep,campaign,0.0,regression,True,mean absolute error,1.5188,1.7536376286036646,DecisionTreeRegressor()
month_sep,pdays,0.0,regression,True,mean absolute error,34.3472,64.55688904293919,DecisionTreeRegressor()
month_sep,previous,0.0,regression,True,mean absolute error,0.1646,0.277686130269866,DecisionTreeRegressor()
month_sep,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4150200873506105,DecisionTreeRegressor()
month_sep,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5098156549574593,DecisionTreeRegressor()
month_sep,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.8888804895235687,DecisionTreeRegressor()
month_sep,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.5770809623885165,DecisionTreeRegressor()
month_sep,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,60.050852352671946,DecisionTreeRegressor()
month_sep,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
month_sep,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
month_sep,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
month_sep,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
month_sep,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
month_sep,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
month_sep,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
month_sep,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
month_sep,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
month_sep,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
month_sep,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
